,tmean,site_no,Date,rad_d,Days_Since_October_1st,00010_Mean,00060_Mean,Month,Year,water_year
2541,24.009599685668945,13092747,2023-07-28,5.164261896311989,300,18.1,99.4,7,2023,2023
2542,24.66580009460449,13092747,2023-07-29,5.181476102633028,301,18.0,95.4,7,2023,2023
2543,24.89389991760254,13092747,2023-07-30,5.198690308954069,302,18.1,91.3,7,2023,2023
2544,25.72069931030273,13092747,2023-07-31,5.215904515275108,303,17.8,93.2,7,2023,2023
2545,25.519800186157227,13092747,2023-08-01,5.233118721596148,304,17.7,92.3,8,2023,2023
2546,21.358400344848636,13092747,2023-08-02,5.250332927917189,305,17.9,95.6,8,2023,2023
2547,21.212099075317383,13092747,2023-08-03,5.267547134238229,306,18.0,97.7,8,2023,2023
2548,21.699298858642575,13092747,2023-08-04,5.284761340559268,307,18.1,105.0,8,2023,2023
2549,22.462799072265625,13092747,2023-08-05,5.301975546880309,308,18.1,106.0,8,2023,2023
2550,21.90699958801269,13092747,2023-08-06,5.319189753201348,309,17.7,104.0,8,2023,2023
2551,18.831600189208984,13092747,2023-08-07,5.336403959522388,310,17.4,106.0,8,2023,2023
2552,18.933799743652344,13092747,2023-08-08,5.353618165843428,311,17.0,108.0,8,2023,2023
2553,22.82799911499023,13092747,2023-08-09,5.370832372164468,312,17.2,107.0,8,2023,2023
2554,23.37649917602539,13092747,2023-08-10,5.388046578485508,313,17.7,108.0,8,2023,2023
2555,24.40519905090332,13092747,2023-08-11,5.405260784806548,314,17.5,102.0,8,2023,2023
2556,24.43079948425293,13092747,2023-08-12,5.422474991127588,315,17.5,102.0,8,2023,2023
2557,23.64569854736328,13092747,2023-08-13,5.4396891974486286,316,17.2,111.0,8,2023,2023
2558,25.036699295043945,13092747,2023-08-14,5.456903403769668,317,17.5,110.0,8,2023,2023
2559,26.43409919738769,13092747,2023-08-15,5.474117610090708,318,17.8,110.0,8,2023,2023
2560,28.667299270629883,13092747,2023-08-16,5.491331816411748,319,18.2,112.0,8,2023,2023
2561,26.05389976501465,13092747,2023-08-17,5.508546022732788,320,17.9,114.0,8,2023,2023
2562,25.67099952697754,13092747,2023-08-18,5.5257602290538275,321,18.0,121.0,8,2023,2023
2563,24.511098861694336,13092747,2023-08-19,5.542974435374868,322,17.9,119.0,8,2023,2023
2564,19.99549865722656,13092747,2023-08-20,5.560188641695907,323,17.6,125.0,8,2023,2023
2565,22.835298538208008,13092747,2023-08-21,5.5774028480169475,324,17.6,139.0,8,2023,2023
2566,21.44989967346192,13092747,2023-08-22,5.594617054337988,325,17.5,137.0,8,2023,2023
2567,21.72929954528809,13092747,2023-08-23,5.611831260659027,326,17.4,137.0,8,2023,2023
2568,22.72589874267578,13092747,2023-08-24,5.629045466980068,327,17.4,128.0,8,2023,2023
2569,24.60610008239746,13092747,2023-08-25,5.646259673301107,328,17.6,127.0,8,2023,2023
2570,22.46179962158203,13092747,2023-08-26,5.663473879622147,329,17.6,129.0,8,2023,2023
2571,24.28679847717285,13092747,2023-08-27,5.680688085943187,330,17.8,133.0,8,2023,2023
2572,24.68269920349121,13092747,2023-08-28,5.697902292264227,331,18.1,139.0,8,2023,2023
2573,25.320098876953125,13092747,2023-08-29,5.715116498585268,332,17.7,135.0,8,2023,2023
2574,16.86859893798828,13092747,2023-08-30,5.732330704906308,333,16.7,139.0,8,2023,2023
2575,19.99720001220703,13092747,2023-08-31,5.749544911227348,334,16.2,142.0,8,2023,2023
2576,17.397750854492188,13092747,2024-06-01,4.183052136012711,243,14.9,119.0,6,2024,2024
2577,19.88749885559082,13092747,2024-06-02,4.200266342333751,244,16.0,117.0,6,2024,2024
2578,15.939498901367188,13092747,2024-06-03,4.217480548654791,245,16.0,118.0,6,2024,2024
2579,17.968698501586914,13092747,2024-06-04,4.2346947549758305,246,15.8,124.0,6,2024,2024
2580,20.29909896850586,13092747,2024-06-05,4.251908961296871,247,16.9,116.0,6,2024,2024
2581,22.547199249267575,13092747,2024-06-06,4.26912316761791,248,17.4,115.0,6,2024,2024
2582,24.537899017333984,13092747,2024-06-07,4.2863373739389505,249,18.4,114.0,6,2024,2024
2583,25.446399688720703,13092747,2024-06-08,4.30355158025999,250,18.8,103.0,6,2024,2024
2584,21.54565048217773,13092747,2024-06-09,4.320765786581031,251,18.5,103.0,6,2024,2024
2585,20.67514991760254,13092747,2024-06-10,4.337979992902071,252,18.1,111.0,6,2024,2024
2586,23.677549362182617,13092747,2024-06-11,4.355194199223111,253,18.1,102.0,6,2024,2024
2587,21.62904930114746,13092747,2024-06-12,4.37240840554415,254,18.2,97.5,6,2024,2024
2588,23.47935104370117,13092747,2024-06-13,4.389622611865191,255,17.9,95.6,6,2024,2024
2589,23.124799728393555,13092747,2024-06-14,4.40683681818623,256,18.6,93.9,6,2024,2024
2590,14.447949409484863,13092747,2024-06-15,4.42405102450727,257,17.2,86.8,6,2024,2024
2591,14.073650360107422,13092747,2024-06-16,4.44126523082831,258,15.7,92.7,6,2024,2024
2592,8.536199569702148,13092747,2024-06-17,4.45847943714935,259,14.2,101.0,6,2024,2024
2593,12.10494899749756,13092747,2024-06-18,4.47569364347039,260,13.7,106.0,6,2024,2024
2594,16.066699981689453,13092747,2024-06-19,4.49290784979143,261,14.9,103.0,6,2024,2024
2595,20.01809883117676,13092747,2024-06-20,4.51012205611247,262,15.7,98.7,6,2024,2024
2596,22.31629943847656,13092747,2024-06-21,4.5273362624335105,263,16.5,95.2,6,2024,2024
2597,24.901899337768555,13092747,2024-06-22,4.54455046875455,264,17.4,89.9,6,2024,2024
2598,27.32634925842285,13092747,2024-06-23,4.56176467507559,265,18.2,86.9,6,2024,2024
2599,22.99169921875,13092747,2024-06-24,4.57897888139663,266,18.5,90.3,6,2024,2024
2600,25.160400390625,13092747,2024-06-25,4.59619308771767,267,18.4,90.1,6,2024,2024
2601,23.77140045166016,13092747,2024-06-26,4.613407294038709,268,18.9,93.5,6,2024,2024
2602,18.58514976501465,13092747,2024-06-27,4.63062150035975,269,18.2,95.9,6,2024,2024
2603,18.59045028686523,13092747,2024-06-28,4.64783570668079,270,16.9,92.2,6,2024,2024
2604,22.545249938964844,13092747,2024-06-29,4.6650499130018295,271,17.3,93.8,6,2024,2024
2605,21.12354850769043,13092747,2024-06-30,4.68226411932287,272,18.1,102.0,6,2024,2024
2606,19.35599899291992,13092747,2024-07-01,4.69947832564391,273,17.5,102.0,7,2024,2024
2607,20.24519920349121,13092747,2024-07-02,4.7166925319649495,274,17.0,100.0,7,2024,2024
2608,19.68994903564453,13092747,2024-07-03,4.73390673828599,275,16.9,103.0,7,2024,2024
2609,20.743900299072266,13092747,2024-07-04,4.751120944607029,276,16.7,104.0,7,2024,2024
2610,22.62019920349121,13092747,2024-07-05,4.76833515092807,277,17.2,109.0,7,2024,2024
2611,23.28759765625,13092747,2024-07-06,4.78554935724911,278,17.3,102.0,7,2024,2024
2612,22.658849716186523,13092747,2024-07-07,4.802763563570149,279,17.3,101.0,7,2024,2024
2613,25.143749237060547,13092747,2024-07-08,4.81997776989119,280,17.7,97.5,7,2024,2024
2614,26.247997283935547,13092747,2024-07-09,4.837191976212229,281,18.1,101.0,7,2024,2024
2615,28.10205078125,13092747,2024-07-10,4.854406182533269,282,18.7,102.0,7,2024,2024
2616,28.92184829711914,13092747,2024-07-11,4.87162038885431,283,19.0,110.0,7,2024,2024
2617,27.98529815673828,13092747,2024-07-12,4.888834595175349,284,19.1,113.0,7,2024,2024
2618,28.542499542236328,13092747,2024-07-13,4.9060488014963894,285,19.2,113.0,7,2024,2024
2619,28.091049194335938,13092747,2024-07-14,4.92326300781743,286,19.6,116.0,7,2024,2024
2620,26.62329864501953,13092747,2024-07-15,4.940477214138469,287,19.2,119.0,7,2024,2024
2621,25.111900329589844,13092747,2024-07-16,4.9576914204595095,288,18.8,119.0,7,2024,2024
2622,24.78454971313477,13092747,2024-07-17,4.974905626780549,289,18.1,120.0,7,2024,2024
2623,27.15894889831543,13092747,2024-07-18,4.992119833101589,290,18.5,119.0,7,2024,2024
2624,28.177249908447266,13092747,2024-07-19,5.009334039422629,291,19.0,118.0,7,2024,2024
2625,27.860748291015625,13092747,2024-07-20,5.026548245743669,292,19.1,120.0,7,2024,2024
2626,28.03609848022461,13092747,2024-07-21,5.043762452064708,293,19.4,127.0,7,2024,2024
2627,27.0635986328125,13092747,2024-07-22,5.06097665838575,294,19.1,125.0,7,2024,2024
2628,28.422748565673828,13092747,2024-07-23,5.078190864706789,295,19.1,119.0,7,2024,2024
2630,25.76074981689453,13092747,2024-07-25,5.112619277348869,297,19.1,127.0,7,2024,2024
2631,21.224498748779297,13092747,2024-07-26,5.129833483669909,298,18.3,128.0,7,2024,2024
2632,21.589750289916992,13092747,2024-07-27,5.1470476899909485,299,17.9,136.0,7,2024,2024
2633,22.04265022277832,13092747,2024-07-28,5.164261896311989,300,17.9,146.0,7,2024,2024
2634,23.494598388671875,13092747,2024-07-29,5.181476102633028,301,17.9,146.0,7,2024,2024
2635,21.31869888305664,13092747,2024-07-30,5.198690308954069,302,17.5,133.0,7,2024,2024
2636,23.26689910888672,13092747,2024-07-31,5.215904515275108,303,17.7,128.0,7,2024,2024
2637,26.209348678588867,13092747,2024-08-01,5.233118721596148,304,18.0,121.0,8,2024,2024
2638,28.341650009155277,13092747,2024-08-02,5.250332927917189,305,18.3,120.0,8,2024,2024
2639,27.81009864807129,13092747,2024-08-03,5.267547134238229,306,18.3,126.0,8,2024,2024
2640,25.46565055847168,13092747,2024-08-04,5.284761340559268,307,18.8,126.0,8,2024,2024
2641,25.529998779296875,13092747,2024-08-05,5.301975546880309,308,18.1,122.0,8,2024,2024
2642,26.313798904418945,13092747,2024-08-06,5.319189753201348,309,18.3,130.0,8,2024,2024
2643,24.630699157714844,13092747,2024-08-07,5.336403959522388,310,17.7,128.0,8,2024,2024
2644,24.277099609375,13092747,2024-08-08,5.353618165843428,311,17.5,129.0,8,2024,2024
2645,24.988449096679688,13092747,2024-08-09,5.370832372164468,312,17.7,127.0,8,2024,2024
2646,23.803749084472656,13092747,2024-08-10,5.388046578485508,313,17.8,131.0,8,2024,2024
2647,23.84255027770996,13092747,2024-08-11,5.405260784806548,314,17.7,134.0,8,2024,2024
2648,27.925498962402344,13092747,2024-08-12,5.422474991127588,315,18.2,134.0,8,2024,2024
2649,22.64189910888672,13092747,2024-08-13,5.4396891974486286,316,18.1,126.0,8,2024,2024
2650,21.610950469970703,13092747,2024-08-14,5.456903403769668,317,17.5,124.0,8,2024,2024
2651,21.737350463867188,13092747,2024-08-15,5.474117610090708,318,17.2,128.0,8,2024,2024
2652,21.8843994140625,13092747,2024-08-16,5.491331816411748,319,17.1,132.0,8,2024,2024
2653,23.45655059814453,13092747,2024-08-17,5.508546022732788,320,17.2,134.0,8,2024,2024
2654,24.8760986328125,13092747,2024-08-18,5.5257602290538275,321,18.0,156.0,8,2024,2024
2655,25.63409805297852,13092747,2024-08-19,5.542974435374868,322,18.3,154.0,8,2024,2024
2656,23.188400268554688,13092747,2024-08-20,5.560188641695907,323,17.5,142.0,8,2024,2024
2657,20.113998413085938,13092747,2024-08-21,5.5774028480169475,324,17.1,142.0,8,2024,2024
2658,22.617900848388672,13092747,2024-08-22,5.594617054337988,325,16.8,141.0,8,2024,2024
2659,20.476049423217773,13092747,2024-08-23,5.611831260659027,326,16.5,137.0,8,2024,2024
2660,15.068399429321287,13092747,2024-08-24,5.629045466980068,327,15.7,137.0,8,2024,2024
2661,15.900599479675291,13092747,2024-08-25,5.646259673301107,328,15.4,140.0,8,2024,2024
2662,18.389598846435547,13092747,2024-08-26,5.663473879622147,329,15.8,151.0,8,2024,2024
2663,20.303098678588867,13092747,2024-08-27,5.680688085943187,330,16.0,150.0,8,2024,2024
2664,15.99965000152588,13092747,2024-08-28,5.697902292264227,331,15.5,143.0,8,2024,2024
2665,15.041099548339844,13092747,2024-08-29,5.715116498585268,332,14.6,143.0,8,2024,2024
2666,18.663349151611328,13092747,2024-08-30,5.732330704906308,333,14.9,148.0,8,2024,2024
2667,21.363597869873047,13092747,2024-08-31,5.749544911227348,334,15.5,151.0,8,2024,2024
